"Year","npgo","mei","pink","chum","sockeye","total","shannon_neg_1","shannon","evenness","fert","pink_1_oe","pink_2_oe","seal_density","seal_abundance","mean_temp","min_mean_temp","max_mean_temp","total_rain","max_temp","win_mean_temp","win_min_mean_temp","win_max_mean_temp","win_rain","win_heat","bakun","Logging","cumul_log","cumul_footprint","time","Stock","Recruits","juvCohort","Species","sumTemp","sumRain","winTemp","winRain","freshCoho","freshSteel","freshCutt","freshDolly","freshPink","seals","oceanSalmon"
1993,-0.498914711,0.800416667,793.6115368,2423.513453,1036.132472,4253.257462,-0.790703652,0.790703652,0.570372119,0,0,1,11.0941637,32905.28954,13.0884210526316,7.7,17.8,294.8,16.4378947368421,4.73673469387755,-2.6,11.1,751.9,7.08979591836735,-31.2986301369863,58600,272600,504700,4,207,700,1852,"Pink",13.0884210526316,294.8,4.73673469387755,751.9,40993,1466,134,1790,207,11.0941637,3825.511918
1994,-1.09491887,1.305,902.0756304,2835.141072,1028.40435,4765.621053,-0.758062976,0.758062976,0.690018657,0,1,0,13.84003996,41049.55851,13.1162601626016,7.1,17.2,214.2,16.8162601626016,4.23416666666667,-2.5,10.9,945,6.9125,-18.158904109589,73500,346100,578200,4,4439,30000,160000,"Pink",13.1162601626016,214.2,4.23416666666667,945,30000,1403,108,787,4439,13.84003996,3431.131797
1995,-1.901992588,1.114166667,945.8363907,2995.350818,788.6718459,4729.859054,-1.004186848,1.004186848,0.91405026,0,0,1,13.85552232,41095.4792,12.990243902439,8.4,18.2,251.4,16.749593495935,4.56302521008403,-3.7,10.7,1214.4,7.20840336134454,-36.0684931506849,60300,406400,638500,4,700,150,207,"Pink",12.990243902439,251.4,4.56302521008403,1214.4,57544,1257,77,376,700,13.85552232,4253.257462
1996,-1.211598783,0.75525,915.4260188,3211.763813,721.6593973,4848.84923,-0.737608897,0.737608897,0.671400552,0,1,0,13.9492308,41373.41857,12.2894308943089,5.3,18.7,256.9,15.9390243902439,3.60168067226891,-8.2,11.8,842.7,5.9109243697479,-26.2158469945355,54200,460600,692700,4,30000,10100,4439,"Pink",12.2894308943089,256.9,3.60168067226891,842.7,64557,1660,97,694,30000,13.9492308,4765.621053
1997,-1.039208546,0.226166667,895.2813851,2671.985399,691.8140121,4259.080796,-0.739732113,0.739732113,0.673333186,1,0,1,12.32249334,36548.51525,13.7204918032787,7,19.4,426.9,17.5524590163934,5.5327731092437,-3.2,10.5,1165.6,7.87899159663866,-40.0196078431373,62600,523200,755300,4,150,860,700,"Pink",13.7204918032787,426.9,5.5327731092437,1165.6,21694,2278,110,1207,150,12.32249334,4729.859054
1998,-0.972836612,-0.297166667,941.435149,2793.046974,737.6704315,4472.152555,-0.723312778,0.723312778,0.658387663,1,1,0,10.86428993,32223.48392,13.3967479674797,7.7,19,214.2,16.8991869918699,4.42666666666667,-2.6,10.3,1262.4,6.78416666666667,-33.9724517906336,25400,538000,780700,4,10100,25529,30000,"Pink",13.3967479674797,214.2,4.42666666666667,1262.4,52000,2241,111,1298,10100,10.86428993,4848.84923
1999,-0.657690616,1.556166667,938.4900592,2284.257434,808.2168799,4030.964374,-0.512774739,0.512774739,0.739777573,1,0,1,12.32639414,36560.08502,12.1252032520325,4.1,18.8,279.8,15.5674796747967,4.33388429752066,-1,11.8,693.5,6.93553719008264,-30.6444444444444,67300,605300,848000,4,860,3838,150,"Pink",12.1252032520325,279.8,4.33388429752066,693.5,74400,2221,84,1288,860,12.32639414,4259.080796
2000,0.544553283,0.9015,826.1818127,2288.678705,716.2222596,3831.082778,-0.71555654,0.71555654,0.651327631,1,1,0,13.95434734,41388.59422,12.3764227642276,6,18.5,349.9,15.9089430894309,4.33,-3.1,10.2,540.7,7.11583333333333,-34.6092896174863,53200,658500,901200,4,25529,107697,10100,"Pink",12.3764227642276,349.9,4.33,540.7,59993,2700,84,1979,25529,13.95434734,4472.152555
2001,1.515780517,-0.8545,852.7838196,2609.09279,676.4107646,4138.287375,-0.366417465,0.366417465,0.26431433,1,0,1,14.09350033,41801.32199,11.9357723577236,6.6,16.8,373.1,15.1658536585366,4.68166666666667,-2.4,10.4,949,7.01166666666667,-43.627397260274,53800,709400,955000,4,3838,4771,860,"Pink",11.9357723577236,373.1,4.68166666666667,949,60213,3131,66,551,3838,14.09350033,4030.964374
2002,1.885861292,-0.4775,899.1522529,2566.037549,845.807622,4310.997424,-0.925395651,0.925395651,0.667531859,1,1,0,14.26010343,42295.46676,12.6813008130081,5.6,18.1,245.9,16.4536585365854,5.93,-0.2,11.9,833.4,8.43083333333333,-29.6767123287671,103600,797800,1058600,4,107697,84200,25529,"Pink",12.6813008130081,245.9,5.93,833.4,93630,1590,33,791,107697,14.26010343,3831.082778
2003,2.080693375,-0.11125,999.9192264,2717.268943,860.5036187,4577.691788,-0.549390064,0.549390064,0.39630116,1,0,1,14.43770471,42822.23217,12.9585365853659,5.6,17.3,302.8,16.6341463414634,4.54628099173554,-4.2,11.2,704.6,7.00247933884298,-40.2958904109589,76300,860100,1134900,4,4771,3134,3838,"Pink",12.9585365853659,302.8,4.54628099173554,704.6,22482,3516,41,677,4771,14.43770471,4138.287375
2004,1.47359396,0.649083333,899.7455452,2803.342295,771.7955544,4474.883394,-0.610627171,0.610627171,0.440474396,1,1,0,14.05803823,41696.14139,14.0130081300813,7.7,20.5,395.1,17.9195121951219,5.18666666666667,-3.1,10.9,1089.7,7.63666666666667,-20.8825136612022,63500,915400,1198400,4,84200,10926,107697,"Pink",14.0130081300813,395.1,5.18666666666667,1089.7,58900,1960,42,922,84200,14.05803823,4310.997424
2005,0.958507189,0.50925,1240.504638,2637.159437,722.0366383,4599.700713,-1.16181544,1.16181544,0.838072687,0,0,1,13.69692126,40625.06847,13.6130081300813,9.1,16.9,427.9,17.019512195122,4.60416666666667,-0.6,10.2,906.7,7.21583333333333,-27.4904109589041,61200,962700,1259600,4,3134,5189,4771,"Pink",13.6130081300813,427.9,4.60416666666667,906.7,51300,1248,55,1515,3134,13.69692126,4577.691788
2006,0.209460249,0.46975,780.2063935,2861.715615,704.546786,4346.468795,-1.153722239,1.153722239,0.716847932,0,1,0,13.34508052,39581.50882,13.0934959349593,6.2,22.1,158.7,16.7154471544715,4.0225,-4.6,12.2,1253.9,6.37,-22.7150684931507,59100,980100,1318700,4,10926,3568,84200,"Pink",13.0934959349593,158.7,4.0225,1253.9,56187,1480,79,1646,10926,13.34508052,4474.883394
2007,-1.38061641,0.36275,1211.426459,2446.773251,687.4056266,4345.605337,-1.088687464,1.088687464,0.676439554,0,0,1,13.00227771,38564.7557,12.9284552845528,6.3,18.5,304.4,16.4829268292683,3.82644628099174,-1,10,866,6.25619834710744,-27.6657534246575,73300,1011300,1392000,4,5189,22308,3134,"Pink",12.9284552845528,304.4,3.82644628099174,866,72208,1741,86,1445,5189,13.00227771,4599.700713
2008,-0.553872743,0.341833333,768.4915875,2238.438412,591.5215808,3598.45158,-0.533597331,0.533597331,0.485701222,0,1,0,12.66093118,37552.32189,12.2268292682927,5.9,17.6,297.3,15.490243902439,3.57666666666667,-6.6,11.5,659.6,6.28,-21.2011019283747,42500,988400,1434500,4,3568,9308,10926,"Pink",12.2268292682927,297.3,3.57666666666667,659.6,78151,1845,57,1925,3568,12.66093118,4346.468795
2009,0.59326066,-0.297083333,1351.164949,2724.023299,614.3914178,4689.579666,-0.745432415,0.745432415,0.463163201,0,0,1,12.78306937,37914.58374,12.8772357723577,6.2,19.3,205.1,16.8373983739837,4.99663865546218,-2.3,9.8,946.6,7.63445378151261,-25.6493150684932,30900,960700,1465400,4,22308,4530,5189,"Pink",12.8772357723577,205.1,4.99663865546218,946.6,62300,2685,45,2114,22308,12.78306937,4345.605337
2010,1.454986408,-0.64,960.9712199,2551.198329,832.8043015,4344.97385,-0.667851309,0.667851309,0.607904459,0,1,0,12.89889816,38258.13196,12.4455284552846,5.1,19.7,190.8,15.9658536585366,3.82,-3.5,12.8,922.8,6.08,-62.4547945205479,68900,956100,1534300,4,9308,84500,3568,"Pink",12.4455284552846,190.8,3.82,922.8,89778,2651,50,2033,9308,12.89889816,3598.45158
2011,0.736277515,0.39625,1288.332226,2300.582713,669.3975627,4258.312502,NA,NA,NA,0,0,1,13.0157765,38604.7931,12.1959349593496,6.2,16.4,334.4,15.2658536585366,4.09834710743802,-7.7,8.8,1147.7,6.33553719008264,-32.3150684931507,32800,928600,1567100,4,4530,78943,22308,"Pink",12.1959349593496,334.4,4.09834710743802,1147.7,108063,2567,62,2212,4530,13.0157765,4689.579666
2012,1.370142293,-0.34275,932.7828633,2445.494863,625.9456164,4004.223343,NA,NA,NA,0,NA,NA,13.13371388,38954.59538,12.2024390243902,5.7,17.6,297.4,15.7471544715447,4.5025,-0.4,11.2,859.6,6.64333333333333,-34.8306010928962,1700,876100,1568800,4,84500,801473,9308,"Pink",12.2024390243902,297.4,4.5025,859.6,111042,2707,70,2292,84500,13.13371388,4344.97385
2013,0.857256779,-0.892583333,1181.955161,2667.210333,601.119332,4450.284825,NA,NA,NA,0,NA,NA,13.25271991,39307.56726,13.3090163934426,5,18.6,228.2,17.2680327868852,3.77166666666667,-4.7,9.9,718,6.615,-7.41917808219178,0,813500,1568800,4,78943,5908,4530,"Pink",13.3090163934426,228.2,3.77166666666667,718,66785,2086,73,510,78943,13.25271991,4258.312502
2014,1.476880791,0.170166667,782.3027569,2770.313385,820.7884614,4373.404604,NA,NA,NA,0,NA,NA,13.3617667,39631.00003,13.4325203252033,6.6,18.2,233.8,17.8813008130081,5.675,-2.6,11.5,863,8.67916666666667,-36.7424657534247,0,788100,1568800,4,801473,4528,84500,"Pink",13.4325203252033,233.8,5.675,863,111718,984,67,131,801473,13.3617667,4004.223343
2015,0.343828793,-0.075083333,1176.277858,2908.490109,812.6614839,4897.429451,NA,NA,NA,0,NA,NA,13.3617667,39631.00003,13.779674796748,7.4,20.4,197,18.2967479674797,4.49586776859504,-2.3,9.3,816.8,7.67190082644628,-18.6054794520548,0,720800,1568800,4,5908,3257,78943,"Pink",13.779674796748,197,4.49586776859504,816.8,92073,459,33,13,5908,13.3617667,4450.284825
2016,-0.249174042,0.5,NA,NA,NA,4897.429451,NA,NA,NA,0,NA,NA,13.3617667,39631.00003,13.2227642276423,7.5,17.4,262.4,17.3373983739837,3.51186440677966,-4.8,12.2,935.5,6.26470588235294,-40.5068493150685,0,667600,1568800,4,4528,NA,801473,"Pink",13.2227642276423,262.4,3.51186440677966,935.5,NA,NA,NA,NA,4528,13.3617667,4373.404604
2017,-1.394540915,1.6255,NA,NA,NA,4897.429451,NA,NA,NA,0,NA,NA,13.3617667,39631.00003,12.6404958677686,6.3,18.1,236.4,16.9162601626016,3.7864406779661,-1.7,10.5,928.3,6.61271186440678,-25.1506849315068,0,613800,1568800,4,3257,NA,5908,"Pink",12.6404958677686,236.4,3.7864406779661,928.3,NA,NA,NA,NA,3257,13.3617667,4897.429451
1953,NA,NA,807.7671907,1177.453757,293.479472,2278.70042,NA,NA,NA,NA,NA,NA,NA,NA,12.3219512195122,6.4,16.4,261.7,15.7252032520325,3.825,-7,11.1,1078.4,6.12166666666667,NA,4500,29600,202800,5,750,3500,NA,"Chum",12.3219512195122,261.7,3.825,1078.4,NA,NA,NA,NA,15000,NA,NA
1954,NA,NA,428.5486699,1608.136846,355.7668891,2392.452405,NA,NA,NA,NA,NA,NA,NA,NA,11.6715447154472,5.8,15,216.3,14.930081300813,4.895,-3.9,11.1,916,6.97166666666667,NA,0,29600,202800,5,15000,3500,NA,"Chum",11.6715447154472,216.3,4.895,916,NA,NA,NA,NA,70000,NA,NA
1955,NA,NA,706.3989216,1636.270359,251.7171124,2594.386393,NA,NA,NA,NA,NA,NA,NA,NA,11.1138211382114,4.8,19.5,254.6,14.6032520325203,1.7801652892562,-5.8,9.8,562.1,3.9595041322314,NA,0,29600,202800,5,3500,200,NA,"Chum",11.1138211382114,254.6,1.7801652892562,562.1,NA,NA,NA,NA,15000,NA,NA
1956,NA,NA,599.0165317,1838.547484,393.6561563,2831.220172,NA,NA,NA,NA,NA,NA,NA,NA,12.3983739837398,5.8,17,149.7,16.5674796747967,2.64916666666667,-7.3,10,851.1,5.215,NA,0,29600,202800,5,3500,3500,NA,"Chum",12.3983739837398,149.7,2.64916666666667,851.1,NA,NA,NA,NA,2e+05,NA,NA
1957,1.082280947,0.330583333,830.7429357,1334.351547,284.509111,2449.603594,NA,NA,NA,NA,NA,NA,NA,NA,12.530081300813,7.8,16.1,364.8,15.9837398373984,5.66833333333333,1.1,10.3,855.7,7.93083333333333,NA,0,29600,202800,5,3500,3500,750,"Chum",12.530081300813,364.8,5.66833333333333,855.7,NA,NA,NA,NA,70000,NA,2278.70042
1958,0.20706549,-0.921166667,451.2221655,1371.364662,436.075366,2258.662193,NA,NA,NA,NA,NA,NA,NA,NA,14.1585365853659,7,19.5,166.1,18.4365853658537,4.10083333333333,-4.8,11.4,722.4,6.5,NA,0,16100,202800,5,3500,750,15000,"Chum",14.1585365853659,166.1,4.10083333333333,722.4,NA,NA,NA,NA,150000,NA,2392.452405
1959,-0.074898058,-1.60825,551.6999698,1323.616637,552.1471734,2427.46378,NA,NA,NA,NA,NA,NA,NA,NA,12.5235772357724,5.9,18.6,255.5,16.1414634146341,4.41570247933884,-1.4,10.8,828.8,6.66776859504132,NA,0,16100,202800,5,200,200,3500,"Chum",12.5235772357724,255.5,4.41570247933884,828.8,NA,NA,NA,NA,70000,NA,2594.386393
1960,0.069951982,-1.2745,306.1663058,1351.57077,423.2096553,2080.946731,NA,NA,NA,NA,NA,NA,NA,NA,11.939837398374,5.6,19.7,381.7,15.5105691056911,4.89083333333333,1.1,10,877.9,7.47583333333333,NA,0,16100,202800,5,3500,3500,3500,"Chum",11.939837398374,381.7,4.89083333333333,877.9,NA,NA,NA,NA,70000,NA,2831.220172
1961,-1.147306954,0.62075,479.7610097,1160.941174,364.6450071,2005.347191,NA,NA,NA,NA,NA,NA,NA,NA,13.0772357723577,6.7,19.2,188.4,17.1536585365854,3.86,-2,9.5,690,6.315,NA,0,16100,202800,5,3500,1500,3500,"Chum",13.0772357723577,188.4,3.86,690,NA,NA,NA,NA,30000,NA,2449.603594
1962,-0.547807002,0.783583333,400.5571617,1222.227795,325.1946706,1947.979627,NA,NA,NA,NA,NA,NA,NA,NA,11.760162601626,5,17.8,306,15.2333333333333,5.30416666666667,-3.4,12,1123.4,7.89166666666667,NA,3800,19900,206600,5,750,750,3500,"Chum",11.760162601626,306,5.30416666666667,1123.4,NA,NA,NA,NA,150000,NA,2258.662193
1963,-0.203461008,0.1335,537.0234557,1119.248186,342.4941569,1998.765799,NA,NA,NA,NA,NA,NA,NA,NA,12.4162601626016,5,17.3,312,16.3024390243902,4.28677685950413,-0.9,9.2,1026.4,6.89338842975207,NA,0,8300,206600,5,200,750,200,"Chum",12.4162601626016,312,4.28677685950413,1026.4,NA,NA,NA,NA,15000,NA,2427.46378
