YYYYMMDD,Sample,Year,Month,Day,Bakun_Index_ 51N_131W,Bakun_Index_ 48N_125W
19690126,757,1969,01,26,54,-8
19690127,758,1969,01,27,4,-56
19690128,759,1969,01,28,-17,-91
19690129,760,1969,01,29,-40,-197
19690130,761,1969,01,30,-100,-133
19690131,762,1969,01,31,144,-40
19690201,763,1969,02,01,16,-14
19690202,764,1969,02,02,11,-143
19690203,765,1969,02,03,-16,-207
19690204,766,1969,02,04,19,-88
19690205,767,1969,02,05,-15,-33
19690206,768,1969,02,06,-99,-62
19690207,769,1969,02,07,-250,-748
19690208,770,1969,02,08,-60,-258
19690209,771,1969,02,09,-146,-106
19690210,772,1969,02,10,-407,-557
19690211,773,1969,02,11,-72,-17
19690212,774,1969,02,12,-3,7
19690213,775,1969,02,13,-58,-32
19690214,776,1969,02,14,-168,-410
19690215,777,1969,02,15,-106,-378
19690216,778,1969,02,16,-184,-147
19690217,779,1969,02,17,-88,-131
19690218,780,1969,02,18,7,-13
19690219,781,1969,02,19,80,41
19690220,782,1969,02,20,-22,0
19690221,783,1969,02,21,-89,-6
19690222,784,1969,02,22,-130,-87
19690223,785,1969,02,23,-51,-77
19690224,786,1969,02,24,-3,-23
19690225,787,1969,02,25,9,-3
19690226,788,1969,02,26,-20,-41
19690227,789,1969,02,27,-31,-101
19690228,790,1969,02,28,-1,-21
19690301,791,1969,03,01,-201,-110
19690302,792,1969,03,02,-123,-91
19690303,793,1969,03,03,-106,18
19690304,794,1969,03,04,-25,-78
19690305,795,1969,03,05,80,12
19690306,796,1969,03,06,11,82
19690307,797,1969,03,07,-6,-1
19690308,798,1969,03,08,3,5
19690309,799,1969,03,09,-13,14
19690310,800,1969,03,10,-33,-11
19690311,801,1969,03,11,3,-7
19690312,802,1969,03,12,13,16
19690313,803,1969,03,13,-68,1
19690314,804,1969,03,14,-89,-56
19690315,805,1969,03,15,-9,-82
19690316,806,1969,03,16,-28,-158
19690317,807,1969,03,17,-12,-80
19690318,808,1969,03,18,11,-7
19690319,809,1969,03,19,-54,-26
19690320,810,1969,03,20,8,7
19690321,811,1969,03,21,7,24
19690322,812,1969,03,22,182,162
19690323,813,1969,03,23,-26,10
19690324,814,1969,03,24,-48,-42
19690325,815,1969,03,25,-11,-38
19690326,816,1969,03,26,36,-1
19690327,817,1969,03,27,34,52
19690328,818,1969,03,28,-9,-3
19690329,819,1969,03,29,-83,-52
19690330,820,1969,03,30,-66,-56
19690331,821,1969,03,31,-66,-150
19690401,822,1969,04,01,-81,-155
19690402,823,1969,04,02,-239,-3
19690403,824,1969,04,03,-256,-390
19690404,825,1969,04,04,-49,-179
19690405,826,1969,04,05,16,-22
19690406,827,1969,04,06,-21,38
19690407,828,1969,04,07,-93,-4
19690408,829,1969,04,08,-150,-22
19690409,830,1969,04,09,-68,-3
19690410,831,1969,04,10,-107,-16
19690411,832,1969,04,11,-80,-49
19690412,833,1969,04,12,26,-1
19690413,834,1969,04,13,-52,-36
19690414,835,1969,04,14,-47,1
19690415,836,1969,04,15,-240,-31
19690416,837,1969,04,16,-140,-106
19690417,838,1969,04,17,-7,-39
19690418,839,1969,04,18,-80,-92
19690419,840,1969,04,19,-28,-53
19690420,841,1969,04,20,-282,-109
19690421,842,1969,04,21,-48,-45
19690422,843,1969,04,22,-8,12
19690423,844,1969,04,23,3,-150
19690424,845,1969,04,24,-39,-29
19690425,846,1969,04,25,-139,-27
19690426,847,1969,04,26,-107,-65
19690427,848,1969,04,27,13,19
19690428,849,1969,04,28,94,103
19690429,850,1969,04,29,52,78
19690430,851,1969,04,30,10,34
19690501,852,1969,05,01,-2,50
19690502,853,1969,05,02,3,19
19690503,854,1969,05,03,-31,9
19690504,855,1969,05,04,-30,4
19690505,856,1969,05,05,14,46
19690506,857,1969,05,06,1,45
19690507,858,1969,05,07,11,3
19690508,859,1969,05,08,-4,-5
19690509,860,1969,05,09,-58,10
19690510,861,1969,05,10,-9,65
19690511,862,1969,05,11,15,73
19690512,863,1969,05,12,44,54
19690513,864,1969,05,13,120,76
19690514,865,1969,05,14,86,60
19690515,866,1969,05,15,23,33
19690516,867,1969,05,16,-1,8
19690517,868,1969,05,17,-7,-6
19690518,869,1969,05,18,33,14
19690519,870,1969,05,19,25,53
19690520,871,1969,05,20,7,36
19690521,872,1969,05,21,-6,7
19690522,873,1969,05,22,-20,-1
19690523,874,1969,05,23,-54,-21
19690524,875,1969,05,24,-119,-34
19690525,876,1969,05,25,-112,-48
19690526,877,1969,05,26,-57,-93
19690527,878,1969,05,27,-2,-104
19690528,879,1969,05,28,-95,-97
19690529,880,1969,05,29,-4,5
19690530,881,1969,05,30,-35,40
19690531,882,1969,05,31,-70,1
19690601,883,1969,06,01,-3,36
19690602,884,1969,06,02,-24,33
19690603,885,1969,06,03,-5,25
19690604,886,1969,06,04,15,56
19690605,887,1969,06,05,13,41
19690606,888,1969,06,06,2,17
19690607,889,1969,06,07,9,32
19690608,890,1969,06,08,35,46
19690609,891,1969,06,09,113,47
19690610,892,1969,06,10,110,37
19690611,893,1969,06,11,105,48
19690612,894,1969,06,12,12,26
19690613,895,1969,06,13,-2,11
19690614,896,1969,06,14,1,10
19690615,897,1969,06,15,0,44
19690616,898,1969,06,16,7,23
19690617,899,1969,06,17,48,33
19690618,900,1969,06,18,101,50
19690619,901,1969,06,19,136,134
19690620,902,1969,06,20,60,124
19690621,903,1969,06,21,4,35
19690622,904,1969,06,22,6,8
19690623,905,1969,06,23,60,47
19690624,906,1969,06,24,54,45
19690625,907,1969,06,25,66,42
19690626,908,1969,06,26,43,18
19690627,909,1969,06,27,71,28
19690628,910,1969,06,28,29,23
19690629,911,1969,06,29,4,10
19690630,912,1969,06,30,6,28
19690701,913,1969,07,01,32,24
19690702,914,1969,07,02,43,31
19690703,915,1969,07,03,32,21
19690704,916,1969,07,04,17,24
19690705,917,1969,07,05,62,34
19690706,918,1969,07,06,56,43
19690707,919,1969,07,07,27,38
19690708,920,1969,07,08,-13,32
19690709,921,1969,07,09,-125,26
19690710,922,1969,07,10,13,-2
19690711,923,1969,07,11,17,24
19690712,924,1969,07,12,7,13
19690713,925,1969,07,13,4,7
19690714,926,1969,07,14,29,18
19690715,927,1969,07,15,12,17
19690716,928,1969,07,16,10,28
19690717,929,1969,07,17,-15,28
19690718,930,1969,07,18,-12,34
19690719,931,1969,07,19,10,76
19690720,932,1969,07,20,39,89
19690721,933,1969,07,21,8,52
19690722,934,1969,07,22,7,53
19690723,935,1969,07,23,27,66
19690724,936,1969,07,24,51,101
19690725,937,1969,07,25,9,34
19690726,938,1969,07,26,10,28
19690727,939,1969,07,27,32,63
19690728,940,1969,07,28,28,71
19690729,941,1969,07,29,39,36
19690730,942,1969,07,30,13,49
19690731,943,1969,07,31,7,55
19690801,944,1969,08,01,13,58
19690802,945,1969,08,02,4,49
19690803,946,1969,08,03,7,32
19690804,947,1969,08,04,42,43
19690805,948,1969,08,05,32,24
19690806,949,1969,08,06,22,24
19690807,950,1969,08,07,24,27
19690808,951,1969,08,08,-19,21
19690809,952,1969,08,09,24,24
19690810,953,1969,08,10,-11,41
19690811,954,1969,08,11,26,24
19690812,955,1969,08,12,17,-6
19690813,956,1969,08,13,-2,2
19690814,957,1969,08,14,-12,8
19690815,958,1969,08,15,14,36
19690816,959,1969,08,16,-26,13
19690817,960,1969,08,17,-3,3
19690818,961,1969,08,18,51,25
19690819,962,1969,08,19,4,-14
19690820,963,1969,08,20,1,-25
19690821,964,1969,08,21,-14,24
19690822,965,1969,08,22,-8,24
19690823,966,1969,08,23,52,27
19690824,967,1969,08,24,27,-29
19690825,968,1969,08,25,-97,-25
19690826,969,1969,08,26,-4,-26
19690827,970,1969,08,27,20,-2
19690828,971,1969,08,28,-7,6
19690829,972,1969,08,29,-31,1
19690830,973,1969,08,30,-27,17
19690831,974,1969,08,31,-14,32
19690901,975,1969,09,01,14,21
19690902,976,1969,09,02,125,82
19690903,977,1969,09,03,79,61
19690904,978,1969,09,04,63,29
19690905,979,1969,09,05,-22,-1
19690906,980,1969,09,06,-27,-4
19690907,981,1969,09,07,-11,5
19690908,982,1969,09,08,-41,16
19690909,983,1969,09,09,-46,7
19690910,984,1969,09,10,-21,22
19690911,985,1969,09,11,-7,64
19690912,986,1969,09,12,57,53
19690913,987,1969,09,13,89,57
19690914,988,1969,09,14,-7,15
19690915,989,1969,09,15,-141,-24
19690916,990,1969,09,16,-148,-163
19690917,991,1969,09,17,-167,-135
19690918,992,1969,09,18,-28,-167
19690919,993,1969,09,19,4,-49
19690920,994,1969,09,20,-1,1
19690921,995,1969,09,21,-31,-44
19690922,996,1969,09,22,-17,-59
19690923,997,1969,09,23,-1,-26
19690924,998,1969,09,24,-51,-99
19690925,999,1969,09,25,-19,-9
19690926,1000,1969,09,26,-9,-2
19690927,1001,1969,09,27,3,1
19690928,1002,1969,09,28,-7,-1
19690929,1003,1969,09,29,-12,-13
19690930,1004,1969,09,30,56,-31
19691001,1005,1969,10,01,103,-9
19691002,1006,1969,10,02,39,48
19691003,1007,1969,10,03,-34,21
19691004,1008,1969,10,04,-57,-1
19691005,1009,1969,10,05,-119,-30
19691006,1010,1969,10,06,-276,-146
19691007,1011,1969,10,07,-126,-239
19691008,1012,1969,10,08,9,-42
19691009,1013,1969,10,09,7,-4
19691010,1014,1969,10,10,-36,13
19691011,1015,1969,10,11,-89,3
19691012,1016,1969,10,12,-194,-26
19691013,1017,1969,10,13,-82,-44
19691014,1018,1969,10,14,-118,-74
19691015,1019,1969,10,15,-95,-99
19691016,1020,1969,10,16,-14,-13
19691017,1021,1969,10,17,-5,11
19691018,1022,1969,10,18,-9,13
19691019,1023,1969,10,19,19,-37
19691020,1024,1969,10,20,0,-43
19691021,1025,1969,10,21,-7,-33
19691022,1026,1969,10,22,3,9
19691023,1027,1969,10,23,8,3
19691024,1028,1969,10,24,-16,-6
19691025,1029,1969,10,25,-302,-175
19691026,1030,1969,10,26,-274,-392
19691027,1031,1969,10,27,-21,-64
19691028,1032,1969,10,28,-44,-50
19691029,1033,1969,10,29,-32,-56
19691030,1034,1969,10,30,-37,-54
19691031,1035,1969,10,31,-173,-48
19691101,1036,1969,11,01,-409,-146
19691102,1037,1969,11,02,-47,-49
19691103,1038,1969,11,03,-14,-21
19691104,1039,1969,11,04,-298,-281
19691105,1040,1969,11,05,60,-310
19691106,1041,1969,11,06,-13,-161
19691107,1042,1969,11,07,3,-237
19691108,1043,1969,11,08,-17,-4
19691109,1044,1969,11,09,4,-14
19691110,1045,1969,11,10,-13,14
19691111,1046,1969,11,11,22,-2
19691112,1047,1969,11,12,-42,3
19691113,1048,1969,11,13,-81,-15
19691114,1049,1969,11,14,36,3
19691115,1050,1969,11,15,214,60
19691116,1051,1969,11,16,119,68
19691117,1052,1969,11,17,-84,-52
19691118,1053,1969,11,18,-134,-190
19691119,1054,1969,11,19,-126,-332
19691120,1055,1969,11,20,-58,-158
19691121,1056,1969,11,21,15,-33
19691122,1057,1969,11,22,-198,-134
19691123,1058,1969,11,23,21,-22
19691124,1059,1969,11,24,-172,-47
19691125,1060,1969,11,25,-147,-44
19691126,1061,1969,11,26,-199,-162
19691127,1062,1969,11,27,-221,-98
19691128,1063,1969,11,28,-252,-142
19691129,1064,1969,11,29,-357,-303
19691130,1065,1969,11,30,3,-77
19691201,1066,1969,12,01,-381,-243
19691202,1067,1969,12,02,-295,-497
19691203,1068,1969,12,03,23,-91
19691204,1069,1969,12,04,-81,-5
19691205,1070,1969,12,05,-312,-174
19691206,1071,1969,12,06,-137,-60
19691207,1072,1969,12,07,-227,-137
19691208,1073,1969,12,08,-18,-23
19691209,1074,1969,12,09,-18,-35
19691210,1075,1969,12,10,-413,-422
19691211,1076,1969,12,11,-327,-658
19691212,1077,1969,12,12,-348,-225
19691213,1078,1969,12,13,-283,-522
19691214,1079,1969,12,14,-7,-18
19691215,1080,1969,12,15,-132,-72
19691216,1081,1969,12,16,-433,-212
19691217,1082,1969,12,17,-753,-501
19691218,1083,1969,12,18,-512,-289
19691219,1084,1969,12,19,-306,-334
19691220,1085,1969,12,20,-89,-113
19691221,1086,1969,12,21,-142,-83
19691222,1087,1969,12,22,-126,-425
19691223,1088,1969,12,23,-121,-60
19691224,1089,1969,12,24,-206,-159
19691225,1090,1969,12,25,5,-47
19691226,1091,1969,12,26,2,32
19691227,1092,1969,12,27,-45,-18
19691228,1093,1969,12,28,-28,-23
19691229,1094,1969,12,29,-95,-22
19691230,1095,1969,12,30,-83,-20
19691231,1096,1969,12,31,-115,-3
19700101,1097,1970,01,01,20,-1
19700102,1098,1970,01,02,65,-2
19700103,1099,1970,01,03,56,4
19700104,1100,1970,01,04,-32,-70
19700105,1101,1970,01,05,-182,-399
19700106,1102,1970,01,06,-176,-195
19700107,1103,1970,01,07,-24,-180
19700108,1104,1970,01,08,47,-114
19700109,1105,1970,01,09,201,30
19700110,1106,1970,01,10,55,10
19700111,1107,1970,01,11,3,-1
19700112,1108,1970,01,12,5,-3
19700113,1109,1970,01,13,-46,-89
19700114,1110,1970,01,14,11,40
19700115,1111,1970,01,15,-94,-66
19700116,1112,1970,01,16,-229,-231
19700117,1113,1970,01,17,-189,-183
19700118,1114,1970,01,18,-297,-199
19700119,1115,1970,01,19,-290,-239
19700120,1116,1970,01,20,-748,-398
19700121,1117,1970,01,21,-176,-113
19700122,1118,1970,01,22,-435,-479
19700123,1119,1970,01,23,-132,-81
19700124,1120,1970,01,24,-27,-14
19700125,1121,1970,01,25,-4,-55
19700126,1122,1970,01,26,18,-28
19700127,1123,1970,01,27,33,102
19700128,1124,1970,01,28,-150,-38
19700129,1125,1970,01,29,-162,-188
19700130,1126,1970,01,30,-178,-152
19700131,1127,1970,01,31,96,-48
19700201,1128,1970,02,01,-71,49
19700202,1129,1970,02,02,-120,-111
19700203,1130,1970,02,03,47,21
19700204,1131,1970,02,04,-63,-23
19700205,1132,1970,02,05,-56,-80
19700206,1133,1970,02,06,-192,-201
19700207,1134,1970,02,07,-86,-220
19700208,1135,1970,02,08,-44,-151
19700209,1136,1970,02,09,-42,-134
19700210,1137,1970,02,10,-75,-138
19700211,1138,1970,02,11,-87,-84
19700212,1139,1970,02,12,-39,-32
19700213,1140,1970,02,13,-13,-25
19700214,1141,1970,02,14,-94,-76
19700215,1142,1970,02,15,-27,-51
19700216,1143,1970,02,16,-26,-108
19700217,1144,1970,02,17,-11,-10
19700218,1145,1970,02,18,-212,-20
19700219,1146,1970,02,19,-253,-62
19700220,1147,1970,02,20,-130,-72
19700221,1148,1970,02,21,-128,-108
19700222,1149,1970,02,22,-125,-51
19700223,1150,1970,02,23,-196,-106
19700224,1151,1970,02,24,-70,-110
19700225,1152,1970,02,25,-1,-21
19700226,1153,1970,02,26,36,13
19700227,1154,1970,02,27,-37,14
19700228,1155,1970,02,28,1,27
19700301,1156,1970,03,01,61,8
19700302,1157,1970,03,02,9,13
19700303,1158,1970,03,03,-10,-10
19700304,1159,1970,03,04,-10,-8
19700305,1160,1970,03,05,-138,-162
19700306,1161,1970,03,06,-54,-227
19700307,1162,1970,03,07,16,-25
19700308,1163,1970,03,08,-129,-36
19700309,1164,1970,03,09,-81,-56
19700310,1165,1970,03,10,-201,-74
19700311,1166,1970,03,11,-256,-76
19700312,1167,1970,03,12,-225,-278
19700313,1168,1970,03,13,-116,-178
19700314,1169,1970,03,14,-29,-38
19700315,1170,1970,03,15,36,-50
19700316,1171,1970,03,16,14,28
19700317,1172,1970,03,17,-135,16
19700318,1173,1970,03,18,-154,-4
19700319,1174,1970,03,19,-35,-9
19700320,1175,1970,03,20,42,58
19700321,1176,1970,03,21,-1,48
19700322,1177,1970,03,22,-3,15
19700323,1178,1970,03,23,110,49
19700324,1179,1970,03,24,-17,37
19700325,1180,1970,03,25,48,71
19700326,1181,1970,03,26,10,31
19700327,1182,1970,03,27,79,70
19700328,1183,1970,03,28,45,104
19700329,1184,1970,03,29,123,161
19700330,1185,1970,03,30,19,45
19700331,1186,1970,03,31,42,42
19700401,1187,1970,04,01,105,163
19700402,1188,1970,04,02,-4,57
19700403,1189,1970,04,03,-5,-38
19700404,1190,1970,04,04,-38,-89
19700405,1191,1970,04,05,-84,-156
19700406,1192,1970,04,06,49,-7
19700407,1193,1970,04,07,-351,-179
19700408,1194,1970,04,08,-92,-144
19700409,1195,1970,04,09,7,-81
19700410,1196,1970,04,10,76,39
19700411,1197,1970,04,11,34,52
19700412,1198,1970,04,12,70,32
19700413,1199,1970,04,13,63,95
19700414,1200,1970,04,14,7,34
19700415,1201,1970,04,15,-1,14
19700416,1202,1970,04,16,-6,8
19700417,1203,1970,04,17,0,9
19700418,1204,1970,04,18,78,22
19700419,1205,1970,04,19,112,113
19700420,1206,1970,04,20,44,53
19700421,1207,1970,04,21,30,38
19700422,1208,1970,04,22,32,8
19700423,1209,1970,04,23,148,1
19700424,1210,1970,04,24,159,23
19700425,1211,1970,04,25,70,-15
19700426,1212,1970,04,26,70,30
19700427,1213,1970,04,27,17,43
19700428,1214,1970,04,28,1,20
19700429,1215,1970,04,29,1,26
19700430,1216,1970,04,30,-29,27
19700501,1217,1970,05,01,3,28
19700502,1218,1970,05,02,4,18
19700503,1219,1970,05,03,-37,2
19700504,1220,1970,05,04,26,33
19700505,1221,1970,05,05,-7,40
19700506,1222,1970,05,06,-49,36
19700507,1223,1970,05,07,-21,-18
19700508,1224,1970,05,08,50,5
19700509,1225,1970,05,09,19,1
19700510,1226,1970,05,10,15,4
19700511,1227,1970,05,11,13,6
19700512,1228,1970,05,12,8,8
19700513,1229,1970,05,13,-138,-26
19700514,1230,1970,05,14,-68,-119
19700515,1231,1970,05,15,-26,-40
19700516,1232,1970,05,16,29,68
19700517,1233,1970,05,17,-4,41
19700518,1234,1970,05,18,-2,37
19700519,1235,1970,05,19,6,51
19700520,1236,1970,05,20,-110,22
19700521,1237,1970,05,21,-79,-3
19700522,1238,1970,05,22,-7,2
19700523,1239,1970,05,23,-61,22
19700524,1240,1970,05,24,-31,21
19700525,1241,1970,05,25,44,111
19700526,1242,1970,05,26,39,106
19700527,1243,1970,05,27,13,52
19700528,1244,1970,05,28,-1,-2
19700529,1245,1970,05,29,7,10
19700530,1246,1970,05,30,-115,1
19700531,1247,1970,05,31,-52,4
19700601,1248,1970,06,01,-5,-73
19700602,1249,1970,06,02,-22,-6
19700603,1250,1970,06,03,23,73
19700604,1251,1970,06,04,7,97
19700605,1252,1970,06,05,31,31
19700606,1253,1970,06,06,11,125
19700607,1254,1970,06,07,8,55
19700608,1255,1970,06,08,-34,0
19700609,1256,1970,06,09,28,-10
19700610,1257,1970,06,10,16,7
19700611,1258,1970,06,11,17,18
19700612,1259,1970,06,12,23,32
19700613,1260,1970,06,13,68,60
19700614,1261,1970,06,14,103,54
19700615,1262,1970,06,15,72,33
19700616,1263,1970,06,16,-1,12
19700617,1264,1970,06,17,-12,3
19700618,1265,1970,06,18,1,2
19700619,1266,1970,06,19,0,33
19700620,1267,1970,06,20,8,30
19700621,1268,1970,06,21,62,83
19700622,1269,1970,06,22,4,61
19700623,1270,1970,06,23,25,46
19700624,1271,1970,06,24,-6,21
19700625,1272,1970,06,25,3,19
19700626,1273,1970,06,26,17,33
19700627,1274,1970,06,27,55,87
19700628,1275,1970,06,28,37,30
19700629,1276,1970,06,29,-47,16
19700630,1277,1970,06,30,-105,-55
19700701,1278,1970,07,01,-20,-12
19700702,1279,1970,07,02,-61,-7
19700703,1280,1970,07,03,-14,10
19700704,1281,1970,07,04,15,57
19700705,1282,1970,07,05,3,80
19700706,1283,1970,07,06,-50,25
19700707,1284,1970,07,07,15,36
19700708,1285,1970,07,08,25,117
19700709,1286,1970,07,09,51,132
19700710,1287,1970,07,10,47,97
19700711,1288,1970,07,11,55,57
19700712,1289,1970,07,12,48,46
19700713,1290,1970,07,13,2,40
19700714,1291,1970,07,14,16,21
19700715,1292,1970,07,15,19,41
19700716,1293,1970,07,16,-48,34
19700717,1294,1970,07,17,-45,8
19700718,1295,1970,07,18,0,14
19700719,1296,1970,07,19,22,77
19700720,1297,1970,07,20,39,102
19700721,1298,1970,07,21,23,65
19700722,1299,1970,07,22,9,37
19700723,1300,1970,07,23,14,38
19700724,1301,1970,07,24,-31,8
19700725,1302,1970,07,25,-4,-45
19700726,1303,1970,07,26,32,2
19700727,1304,1970,07,27,35,19
19700728,1305,1970,07,28,18,6
19700729,1306,1970,07,29,10,7
19700730,1307,1970,07,30,8,11
19700731,1308,1970,07,31,27,20
19700801,1309,1970,08,01,21,33
19700802,1310,1970,08,02,22,16
19700803,1311,1970,08,03,6,15
19700804,1312,1970,08,04,-21,-9
19700805,1313,1970,08,05,-15,-16
19700806,1314,1970,08,06,-4,-18
19700807,1315,1970,08,07,6,-2
19700808,1316,1970,08,08,5,12
19700809,1317,1970,08,09,-13,11
19700810,1318,1970,08,10,-4,14
19700811,1319,1970,08,11,-39,9
19700812,1320,1970,08,12,38,51
19700813,1321,1970,08,13,0,56
19700814,1322,1970,08,14,-43,25
19700815,1323,1970,08,15,17,37
19700816,1324,1970,08,16,7,78
19700817,1325,1970,08,17,3,25
19700818,1326,1970,08,18,3,25
19700819,1327,1970,08,19,17,50
19700820,1328,1970,08,20,16,54
19700821,1329,1970,08,21,8,38
19700822,1330,1970,08,22,97,44
19700823,1331,1970,08,23,87,51
19700824,1332,1970,08,24,62,53
19700825,1333,1970,08,25,25,55
19700826,1334,1970,08,26,4,68
19700827,1335,1970,08,27,-3,12
19700828,1336,1970,08,28,-3,19
19700829,1337,1970,08,29,0,3
19700830,1338,1970,08,30,17,28
19700831,1339,1970,08,31,19,32
19700901,1340,1970,09,01,-4,25
19700902,1341,1970,09,02,-20,-12
19700903,1342,1970,09,03,66,1
19700904,1343,1970,09,04,42,54
19700905,1344,1970,09,05,65,20
19700906,1345,1970,09,06,27,19
19700907,1346,1970,09,07,57,30
19700908,1347,1970,09,08,34,19
19700909,1348,1970,09,09,16,20
19700910,1349,1970,09,10,55,42
19700911,1350,1970,09,11,27,30
19700912,1351,1970,09,12,34,27
19700913,1352,1970,09,13,62,-1
19700914,1353,1970,09,14,14,-1
19700915,1354,1970,09,15,-36,-1
19700916,1355,1970,09,16,-126,-45
19700917,1356,1970,09,17,-61,-76
19700918,1357,1970,09,18,5,-28
19700919,1358,1970,09,19,0,-12
19700920,1359,1970,09,20,1,10
19700921,1360,1970,09,21,-6,-41
19700922,1361,1970,09,22,141,95
19700923,1362,1970,09,23,65,42
19700924,1363,1970,09,24,-66,12
19700925,1364,1970,09,25,-43,-45
19700926,1365,1970,09,26,-40,-109
19700927,1366,1970,09,27,-26,-51
19700928,1367,1970,09,28,-39,-31
19700929,1368,1970,09,29,-51,-11
19700930,1369,1970,09,30,-7,-1
19701001,1370,1970,10,01,1,-5
19701002,1371,1970,10,02,12,-15
19701003,1372,1970,10,03,29,17
19701004,1373,1970,10,04,118,44
19701005,1374,1970,10,05,144,129
19701006,1375,1970,10,06,45,49
19701007,1376,1970,10,07,41,2
19701008,1377,1970,10,08,56,10
19701009,1378,1970,10,09,43,25
19701010,1379,1970,10,10,48,6
19701011,1380,1970,10,11,79,58
19701012,1381,1970,10,12,56,28
19701013,1382,1970,10,13,17,7
19701014,1383,1970,10,14,-1,-32
19701015,1384,1970,10,15,-5,-38
19701016,1385,1970,10,16,-30,-21
19701017,1386,1970,10,17,-59,-217
19701018,1387,1970,10,18,-103,-91
19701019,1388,1970,10,19,8,-190
19701020,1389,1970,10,20,-89,-93
19701021,1390,1970,10,21,-25,-359
19701022,1391,1970,10,22,-164,-151
19701023,1392,1970,10,23,162,-3
19701024,1393,1970,10,24,88,8
19701025,1394,1970,10,25,8,3
19701026,1395,1970,10,26,-258,-68
19701027,1396,1970,10,27,-269,-212
19701028,1397,1970,10,28,-293,-190
19701029,1398,1970,10,29,-198,-173
19701030,1399,1970,10,30,-449,-224
19701031,1400,1970,10,31,-500,-200
19701101,1401,1970,11,01,-316,-135
19701102,1402,1970,11,02,-115,-183
19701103,1403,1970,11,03,-141,-155
19701104,1404,1970,11,04,-141,-157
19701105,1405,1970,11,05,-50,-21
19701106,1406,1970,11,06,-18,-30
19701107,1407,1970,11,07,-76,-88
19701108,1408,1970,11,08,-17,-80
19701109,1409,1970,11,09,-241,-22
19701110,1410,1970,11,10,-502,-318
19701111,1411,1970,11,11,-45,-54
19701112,1412,1970,11,12,-157,4
19701113,1413,1970,11,13,-339,-179
19701114,1414,1970,11,14,-95,-190
19701115,1415,1970,11,15,-13,-226
19701116,1416,1970,11,16,22,10
19701117,1417,1970,11,17,83,32
19701118,1418,1970,11,18,164,81
19701119,1419,1970,11,19,117,84
19701120,1420,1970,11,20,109,181
19701121,1421,1970,11,21,-84,-7
19701122,1422,1970,11,22,-287,-577
19701123,1423,1970,11,23,-30,-289
19701124,1424,1970,11,24,59,25
19701125,1425,1970,11,25,0,28
19701126,1426,1970,11,26,20,-106
19701127,1427,1970,11,27,52,-1
19701128,1428,1970,11,28,-11,-25
19701129,1429,1970,11,29,54,-32
19701130,1430,1970,11,30,30,-17
19701201,1431,1970,12,01,3,-16
19701202,1432,1970,12,02,-27,-57
19701203,1433,1970,12,03,68,6
19701204,1434,1970,12,04,-739,-262
19701205,1435,1970,12,05,-458,-353
